Marital status;Application mode;Application order;Course;Daytime/evening attendance	;Previous qualification;Previous qualification (grade);Nacionality;Mother's qualification;Father's qualification;Mother's occupation;Father's occupation;Admission grade;Displaced;Educational special needs;Debtor;Tuition fees up to date;Gender;Scholarship holder;Age at enrollment;International;Curricular units 1st sem (credited);Curricular units 1st sem (enrolled);Curricular units 1st sem (evaluations);Curricular units 1st sem (approved);Curricular units 1st sem (grade);Curricular units 1st sem (without evaluations);Curricular units 2nd sem (credited);Curricular units 2nd sem (enrolled);Curricular units 2nd sem (evaluations);Curricular units 2nd sem (approved);Curricular units 2nd sem (grade);Curricular units 2nd sem (without evaluations);Unemployment rate;Inflation rate;GDP;Target
1;42;1;9003;1;1;2;1;19;19;4;4;2;1;0;0;1;1;0;25;0;0;6;14;5;11.666666666666666;0;0;6;11;4;12.0;0;3;3;0;Enrolled
1;44;1;8014;0;39;2;1;1;3;4;6;2;0;0;1;1;0;0;20;0;3;6;6;6;13.833333333333334;0;2;6;7;6;14.571428571428571;0;2;1;3;Graduate
1;1;1;9670;1;1;1;1;1;1;0;0;1;0;0;0;0;1;0;19;0;0;5;5;0;0.0;0;0;6;0;0;0.0;0;0;0;0;Dropout
1;1;1;9500;1;1;1;1;1;1;4;4;1;0;0;0;1;1;1;21;0;0;7;9;6;13.342857142857143;0;0;8;10;7;11.65;0;2;1;3;Graduate
1;17;2;9853;1;1;2;1;3;1;1;5;2;1;0;0;1;0;0;19;0;0;6;8;5;11.4;1;0;6;7;4;10.75;0;2;3;1;Enrolled
1;1;1;9238;1;1;1;1;19;38;7;7;1;0;0;0;1;1;0;20;0;0;6;12;4;11.75;0;0;6;13;3;11.333333333333334;0;3;3;0;Enrolled
1;7;1;9991;0;40;1;1;1;19;4;9;1;0;0;0;1;0;0;24;0;0;5;5;0;0.0;0;0;5;6;0;0.0;0;2;1;3;Dropout
1;17;1;9238;1;1;1;1;1;1;9;9;1;0;0;0;1;0;1;20;0;0;6;11;4;10.75;0;0;6;13;5;11.5;0;3;3;0;Enrolled
1;17;3;9670;1;1;1;1;38;38;7;8;1;1;1;0;1;0;1;18;0;0;6;10;5;12.0;0;0;6;11;5;12.333333333333334;0;1;1;3;Graduate
1;1;2;9500;1;1;2;1;19;19;9;10;1;1;0;0;1;0;0;18;0;0;7;10;7;13.128;0;0;8;13;6;13.193333333333332;0;3;3;0;Graduate
1;1;2;9500;1;1;2;1;38;38;9;7;2;1;0;0;1;0;0;19;0;0;7;7;6;12.766666666666666;0;0;7;7;6;12.766666666666666;0;0;3;2;Graduate
1;44;1;9991;0;39;1;1;37;37;5;5;2;1;0;0;1;1;0;32;0;2;6;9;4;12.5;0;3;7;7;4;11.0;0;0;0;0;Dropout
1;1;1;9147;1;1;1;1;37;37;9;9;1;0;0;1;1;1;1;22;0;0;5;8;5;10.666666666666666;0;0;5;11;2;11.0;0;3;3;0;Enrolled
1;1;3;9238;1;1;2;1;1;1;3;3;2;1;0;0;1;0;0;20;0;0;6;9;5;11.8;0;0;6;7;6;11.5;0;0;3;2;Graduate
1;39;1;9670;1;1;2;1;19;19;3;3;1;0;1;0;1;1;1;30;0;0;6;0;0;0.0;0;0;6;0;0;0.0;0;2;1;3;Dropout
1;1;1;9500;1;1;1;1;19;2;9;3;1;1;0;0;1;0;0;19;0;0;7;7;6;12.183333333333332;0;0;7;7;6;12.183333333333332;0;0;3;2;Graduate
1;17;3;9238;1;1;1;1;1;39;5;3;1;1;0;0;1;0;0;18;0;0;6;7;6;13.0;0;0;6;6;6;13.666666666666666;0;2;1;3;Graduate
1;1;1;9670;1;1;1;1;37;37;5;9;1;1;0;0;1;0;0;23;0;0;5;7;3;11.333333333333334;0;0;5;5;4;11.25;0;0;3;2;Dropout
1;1;2;9500;1;1;2;1;37;37;9;7;2;1;0;0;1;0;1;19;0;0;7;8;7;14.7875;0;0;8;8;8;15.8625;0;3;0;2;Graduate
1;1;4;9085;1;1;2;1;38;37;9;9;2;1;0;0;1;0;1;19;0;0;5;5;5;13.6;0;0;5;5;5;14.6;0;1;2;2;Graduate
1;1;3;9556;1;1;1;1;38;37;7;7;1;1;0;0;1;0;0;19;0;0;7;9;7;11.677777777777775;0;0;8;8;8;13.8;0;2;3;1;Graduate
1;1;4;171;1;1;2;1;37;38;9;9;2;1;0;0;1;0;0;19;0;0;0;0;0;0.0;0;0;0;0;0;0.0;0;1;2;2;Dropout
1;17;1;9238;1;1;1;1;1;1;4;10;2;0;0;0;1;0;0;19;0;4;8;8;8;13.875;0;1;6;8;5;14.0;0;1;1;3;Graduate
2;39;1;9853;1;12;2;1;37;37;7;8;0;0;0;0;1;0;0;41;0;0;6;0;0;0.0;0;0;6;0;0;0.0;0;3;1;1;Dropout
1;7;1;9853;1;3;1;1;37;37;9;9;2;0;0;0;1;0;0;28;0;14;15;25;14;12.428571428571429;1;8;14;22;11;11.909090909090908;0;0;3;2;Dropout
1;1;1;9085;1;1;2;1;37;19;9;5;2;1;0;0;1;0;1;19;0;0;5;10;2;13.5;0;0;5;11;5;11.4;1;1;2;2;Enrolled
1;1;1;9070;1;1;1;41;37;19;9;8;1;1;0;0;1;0;1;19;1;0;6;6;6;14.166666666666666;0;0;6;6;6;13.5;0;1;1;3;Graduate
1;1;1;9130;1;1;2;1;3;19;2;4;2;1;0;0;1;1;0;19;0;0;6;8;4;11.6;0;0;6;14;2;13.0;0;1;1;3;Dropout
1;1;1;9119;1;1;1;1;1;12;3;3;2;1;0;0;1;1;0;19;0;0;5;7;3;12.0;0;0;6;10;2;10.5;0;1;1;3;Dropout
1;1;2;9147;1;1;1;1;38;19;3;7;1;1;0;0;1;0;0;19;0;0;5;8;4;12.8;0;0;5;10;3;14.5;0;1;2;2;Enrolled
1;1;5;9254;1;1;1;1;3;19;3;9;1;1;0;0;0;1;0;19;0;0;6;0;0;0.0;0;0;6;0;0;0.0;0;0;2;3;Dropout
1;1;2;9147;1;1;1;1;19;37;4;5;1;1;0;0;1;0;0;20;0;0;5;8;3;11.333333333333334;0;0;5;8;5;12.2;0;0;3;2;Graduate
2;7;1;8014;0;3;1;1;35;35;90;90;2;0;0;0;0;0;0;59;0;10;15;22;12;13.333333333333334;0;8;8;8;8;12.875;0;1;2;2;Dropout
5;39;1;9119;1;1;1;1;37;37;9;9;1;0;0;1;1;1;1;34;0;0;5;14;1;17.0;0;0;5;10;2;11.0;0;0;0;0;Enrolled
1;1;4;9070;1;1;2;1;1;1;9;7;2;1;0;0;1;0;1;18;0;0;6;6;6;14.5;0;0;6;6;6;12.833333333333334;0;2;1;3;Dropout
1;43;1;9070;1;1;2;1;19;19;9;9;1;1;0;0;1;1;1;20;0;0;6;8;3;11.0;0;0;6;8;2;11.333333333333334;0;1;2;2;Enrolled
2;39;1;9853;1;1;1;1;37;19;7;3;2;0;0;1;1;0;1;34;0;0;6;7;6;16.142857142857142;0;0;6;10;6;16.2;0;0;0;0;Graduate
1;39;1;9254;1;19;2;1;37;37;9;4;0;0;0;0;1;1;0;27;0;0;6;11;3;11.333333333333334;0;0;6;10;3;14.75;0;3;1;1;Dropout
1;1;3;9773;1;1;2;22;37;37;9;9;2;0;0;1;0;0;1;20;1;0;6;6;6;12.5;0;0;6;7;5;11.8;0;1;2;2;Graduate
1;7;1;9991;0;40;2;1;1;37;4;1;0;0;0;0;1;0;0;26;0;8;9;11;9;12.333333333333334;0;4;7;7;7;12.571428571428571;0;2;1;3;Graduate
1;39;1;9147;1;1;1;1;1;19;4;7;0;0;0;0;1;1;0;27;0;0;5;13;3;10.75;0;0;5;9;3;10.333333333333334;0;3;3;0;Dropout
1;1;2;9147;1;1;1;1;1;19;4;3;1;1;0;0;1;0;1;18;0;0;5;13;3;10.6;0;0;5;12;3;10.5;0;3;0;2;Graduate
1;1;1;9130;1;1;1;1;3;19;4;8;2;1;0;0;1;0;0;19;0;0;6;6;6;14.666666666666666;0;0;6;8;6;13.666666666666666;0;2;1;3;Graduate
1;17;4;9500;1;1;1;1;37;37;5;5;1;1;0;0;1;0;0;21;0;0;7;7;7;14.428571428571429;0;0;8;9;8;14.511111111111113;0;3;1;1;Graduate
1;1;1;9130;1;1;2;1;3;38;3;5;2;1;0;0;1;0;0;18;0;0;5;6;5;11.8;1;0;5;8;5;11.6;0;0;0;0;Graduate
1;1;1;9130;1;1;2;1;1;1;4;10;2;1;0;0;1;1;0;18;0;0;5;5;5;13.6;0;0;5;6;4;13.25;1;1;2;2;Graduate
1;15;1;9238;1;1;2;26;19;1;9;9;2;1;0;1;0;1;0;22;1;0;6;10;5;11.5;0;0;6;8;5;12.4;0;3;0;2;Graduate
1;17;1;171;1;1;2;1;19;37;5;9;2;1;0;0;1;1;1;19;0;0;0;0;0;0.0;0;0;0;0;0;0.0;0;1;1;3;Graduate
1;1;3;9500;1;1;1;1;37;38;9;5;2;1;0;0;1;0;0;19;0;0;7;7;6;12.45;0;0;7;7;6;12.45;0;0;3;2;Graduate
1;17;1;9853;1;1;2;1;19;38;5;7;2;1;0;0;1;0;1;18;0;0;6;8;5;12.2;0;0;6;13;0;0.0;0;0;0;0;Dropout
1;1;1;9254;1;1;1;1;19;19;4;6;1;0;0;1;0;0;0;22;0;0;6;10;5;11.0;0;0;6;12;0;0.0;0;1;2;2;Dropout
1;1;1;9238;1;1;2;1;19;38;9;9;2;0;0;0;1;1;0;19;0;0;6;10;5;11.571428571428571;0;0;6;10;3;13.0;0;3;1;1;Dropout
1;7;1;9130;1;2;2;6;42;1;4;9;0;0;0;0;1;1;0;35;1;0;7;8;0;0.0;1;0;6;9;0;0.0;0;0;2;3;Dropout
1;17;1;9070;1;1;1;1;38;19;9;9;1;0;0;0;1;1;1;21;0;0;6;8;4;11.5;0;0;6;7;5;11.0;0;3;3;0;Dropout
1;1;5;9773;1;1;1;1;1;38;9;5;2;1;0;1;0;1;0;18;0;0;6;6;0;0.0;0;0;6;0;0;0.0;0;1;1;3;Dropout
1;1;1;9238;1;1;2;1;4;5;2;2;1;0;0;0;1;1;0;22;0;0;6;10;5;11.4;0;0;6;8;5;11.0;0;1;2;2;Graduate
1;43;1;9500;1;1;1;1;38;19;5;5;1;1;0;0;1;0;1;24;0;0;8;8;7;11.971428571428572;0;0;8;8;7;11.971428571428572;0;2;3;1;Enrolled
1;16;2;9500;1;1;1;1;2;38;4;9;1;1;0;0;1;0;1;19;0;0;8;12;7;12.599999999999998;0;0;8;12;7;12.599999999999998;0;1;2;2;Graduate
1;1;1;9070;1;1;1;1;19;1;3;8;1;0;0;0;1;0;0;23;0;1;6;8;6;13.0;1;0;6;8;6;11.875;0;3;0;2;Graduate
1;1;1;9070;1;1;0;1;1;37;9;9;0;1;0;0;1;0;1;20;0;0;6;6;6;12.0;0;0;6;6;6;11.833333333333334;0;2;1;3;Graduate
2;7;1;9130;1;2;0;1;19;19;4;8;0;1;0;0;1;1;0;37;0;0;6;9;0;0.0;0;0;6;6;0;0.0;0;3;1;1;Dropout
2;43;1;9991;0;1;2;1;38;19;3;3;1;0;0;0;0;0;0;39;0;11;15;15;12;11.916666666666666;0;8;13;14;8;11.25;0;1;2;2;Dropout
1;1;3;9085;1;1;2;1;19;19;9;1;2;1;0;0;1;0;0;20;0;0;6;7;6;16.714285714285715;0;0;6;6;6;15.333333333333334;0;3;0;2;Graduate
1;1;1;9670;1;1;1;1;1;1;2;2;2;1;0;0;1;0;0;20;0;0;5;5;4;15.0;0;0;5;5;4;13.75;0;0;3;2;Dropout
1;1;1;9085;1;1;2;6;1;19;4;7;2;1;0;0;1;0;0;20;1;0;7;9;6;14.714285714285714;0;1;7;16;6;13.2;0;2;1;3;Enrolled
1;1;2;9147;1;1;1;1;3;19;2;4;1;1;0;0;1;0;0;21;0;0;5;9;3;11.666666666666666;0;0;5;9;4;11.75;0;0;2;3;Graduate
1;1;1;9085;1;1;2;13;3;3;6;6;2;1;0;0;1;0;1;19;1;0;5;6;5;15.4;0;0;5;5;5;16.0;0;1;2;2;Graduate
1;18;1;9500;1;1;2;1;38;37;4;9;1;1;0;0;1;0;1;20;0;0;7;10;7;12.625;0;0;8;8;8;13.0625;0;3;3;0;Graduate
1;39;1;9254;1;19;2;1;19;19;3;1;0;0;0;1;0;1;0;34;0;0;6;6;0;0.0;0;0;6;6;0;0.0;0;3;3;0;Dropout
1;17;1;9500;1;1;1;1;1;3;9;2;2;1;0;0;1;0;0;18;0;0;7;7;7;14.728571428571428;0;0;8;11;8;16.327272727272728;0;3;1;1;Graduate
1;1;2;9500;1;1;2;1;1;1;4;3;2;1;0;0;1;0;0;18;0;0;7;7;6;15.25;0;0;7;7;6;15.25;0;0;3;2;Graduate
1;17;1;9119;1;1;1;1;19;1;5;4;1;1;0;0;1;1;0;20;0;0;5;7;5;15.8;0;0;5;7;5;14.571428571428571;0;1;1;3;Dropout
1;18;1;9500;1;1;3;1;19;1;4;8;3;0;0;0;1;0;0;18;0;0;7;8;7;17.125;0;0;8;8;8;17.5875;0;3;0;2;Graduate
1;39;2;9147;1;1;1;1;37;37;9;9;0;0;0;0;0;1;0;26;0;0;5;8;1;10.0;0;0;5;9;1;10.0;0;1;2;2;Dropout
1;1;4;9773;1;1;2;1;1;19;9;9;1;1;0;0;1;1;0;19;0;0;6;7;6;12.333333333333334;0;0;6;10;5;13.2;0;3;1;1;Graduate
1;1;3;9070;1;1;1;1;19;38;9;9;1;1;0;0;1;0;0;19;0;0;6;7;5;12.4;0;0;6;6;5;12.4;0;0;0;0;Enrolled
2;39;1;8014;0;1;1;1;37;37;9;9;1;1;0;0;1;0;0;33;0;0;6;7;6;12.833333333333334;0;0;6;8;6;12.857142857142858;0;2;1;3;Graduate
1;1;1;9238;1;1;2;1;4;1;5;5;2;0;0;0;1;0;0;18;0;0;6;7;6;13.833333333333334;0;0;6;7;6;13.714285714285714;0;1;1;3;Graduate
1;1;6;9500;1;1;2;1;19;19;4;4;2;1;0;0;1;0;0;18;0;0;8;8;8;13.27625;0;0;8;8;8;13.27625;0;0;0;0;Graduate
2;39;1;9003;1;1;1;1;1;37;9;1;1;0;0;1;0;1;0;25;0;3;10;23;6;11.428571428571429;0;2;7;15;4;12.0;1;3;3;0;Dropout
1;17;1;9238;1;1;2;1;1;40;9;2;2;0;0;0;1;0;1;19;0;0;6;7;6;11.333333333333334;0;0;6;7;6;12.428571428571429;0;1;1;3;Graduate
1;17;3;9070;1;1;1;1;38;1;5;5;1;0;1;0;1;0;0;18;0;0;6;0;0;0.0;0;0;6;0;0;0.0;0;3;3;0;Dropout
1;43;1;9130;1;1;1;1;19;38;4;5;1;1;0;1;1;0;0;18;0;0;5;11;1;12.0;0;0;5;9;3;12.0;0;2;3;1;Enrolled
1;44;1;171;1;39;2;1;3;3;2;2;2;0;0;1;1;1;0;20;0;0;0;0;0;0.0;0;0;0;0;0;0.0;0;3;3;0;Graduate
1;1;1;9670;1;1;1;1;19;1;5;7;1;1;0;0;1;0;0;18;0;0;6;7;6;12.333333333333334;0;0;6;10;3;12.0;0;3;0;2;Enrolled
1;1;1;9238;1;1;2;1;34;37;5;5;1;0;0;0;0;0;0;21;0;0;6;12;2;11.5;0;0;6;13;1;13.0;0;0;0;0;Dropout
2;39;1;9991;0;1;2;1;34;34;90;90;1;1;0;0;1;0;0;28;0;0;5;10;0;0.0;0;0;5;5;0;0.0;0;0;3;2;Dropout
1;17;1;9773;1;1;1;1;1;38;5;5;1;0;0;0;0;0;0;20;0;0;6;7;4;13.0;0;0;6;7;5;13.8;0;2;1;3;Dropout
1;1;1;9254;1;1;2;1;37;37;1;1;0;0;0;0;1;1;0;27;0;0;6;6;6;10.666666666666666;0;0;6;8;4;11.25;0;1;2;2;Enrolled
1;1;1;9773;1;1;2;1;19;38;9;9;2;0;0;0;1;1;1;18;0;0;6;6;5;12.0;0;0;6;6;6;12.833333333333334;0;2;3;1;Graduate
1;1;1;171;1;1;3;1;19;19;8;8;3;1;0;0;1;0;1;19;0;0;0;0;0;0.0;0;0;0;0;0;0.0;0;1;1;3;Dropout
1;43;1;171;1;1;1;1;3;3;2;2;1;1;0;0;1;1;0;22;0;0;0;0;0;0.0;0;0;0;0;0;0.0;0;0;3;2;Enrolled
1;44;1;9003;1;39;2;1;37;38;4;8;2;0;0;0;1;0;1;21;0;0;6;9;6;12.666666666666666;0;0;6;8;5;12.8;0;3;0;2;Graduate
1;1;1;171;1;1;1;1;2;2;3;2;1;1;0;0;1;1;0;18;0;0;0;0;0;0.0;0;0;0;0;0;0.0;0;0;3;2;Enrolled
2;39;1;8014;0;1;1;1;34;34;99;99;0;0;0;0;0;0;0;32;0;0;5;5;0;0.0;0;0;5;10;0;0.0;0;1;2;2;Dropout
1;1;1;9670;1;1;1;1;1;19;3;5;1;1;0;0;1;0;0;21;0;0;5;8;4;11.5;0;0;5;5;5;12.8;0;0;3;2;Graduate
1;1;2;9500;1;1;2;1;4;2;2;3;2;1;0;0;1;1;0;18;0;0;8;8;7;11.69;0;0;8;8;7;11.69;0;1;2;2;Graduate
4;39;1;9853;1;19;2;1;38;19;9;9;0;0;0;1;0;0;0;33;0;0;7;7;7;12.857142857142858;0;0;7;8;6;12.666666666666666;0;0;2;3;Enrolled
1;17;6;9556;1;1;1;1;38;38;5;5;1;1;0;0;1;0;1;19;0;0;7;11;6;12.4;0;0;7;8;6;12.8;0;1;1;3;Graduate
1;7;1;8014;0;3;2;1;37;12;9;4;2;0;0;0;0;0;0;26;0;0;5;9;0;0.0;0;0;5;10;0;0.0;0;0;0;0;Dropout
1;1;2;9773;1;1;2;1;38;38;9;9;2;1;0;0;1;0;1;19;0;0;6;7;5;11.4;0;0;6;8;5;12.8;0;2;3;1;Graduate
1;1;1;9254;1;1;1;1;1;37;9;9;2;0;0;0;1;0;1;21;0;0;6;9;5;11.0;0;0;6;8;5;12.0;0;3;3;0;Graduate
1;43;1;9991;0;1;2;1;37;19;3;10;2;0;0;0;1;1;1;42;0;0;5;14;1;10.0;0;0;5;14;1;11.0;0;3;0;2;Dropout
1;43;5;8014;0;1;0;1;34;34;0;0;0;0;0;0;1;1;0;37;0;0;6;12;0;0.0;0;0;5;10;0;0.0;0;0;3;2;Dropout
1;1;1;9147;1;1;1;1;1;1;4;6;1;1;0;0;1;0;0;21;0;0;5;9;3;10.666666666666666;0;0;5;13;2;12.5;0;0;3;2;Enrolled
1;17;4;9147;1;1;1;1;38;19;9;9;1;1;0;0;1;0;0;21;0;0;5;5;5;12.6;0;0;5;5;5;13.2;0;0;2;3;Graduate
1;39;1;8014;0;15;3;1;34;1;90;2;0;0;0;0;1;0;0;32;0;0;6;9;4;12.0;0;0;6;12;4;11.5;0;0;3;2;Graduate
2;39;2;9147;1;1;1;1;19;37;4;7;2;0;0;0;1;1;0;34;0;0;5;10;3;11.666666666666666;1;0;5;7;4;12.75;0;0;0;0;Graduate
1;39;2;9670;1;1;2;1;34;34;0;0;0;0;0;0;1;0;0;28;0;0;5;6;4;12.5;0;0;5;7;4;11.75;0;0;3;2;Graduate
1;1;1;9238;1;1;1;1;1;1;9;4;0;1;0;1;0;0;1;22;0;0;6;0;0;0.0;0;0;6;0;0;0.0;0;2;1;3;Dropout
1;39;1;8014;0;38;2;1;1;1;4;4;0;0;0;1;0;1;0;29;0;0;6;6;0;0.0;0;0;5;5;0;0.0;0;0;2;3;Dropout
1;1;6;9500;1;1;2;1;1;1;4;9;2;1;0;0;1;0;1;18;0;0;8;8;7;14.0;0;0;8;8;7;14.0;0;2;3;1;Graduate
1;17;2;9853;1;1;1;1;3;1;2;3;1;1;0;0;1;0;0;18;0;0;6;7;2;14.5;0;0;6;6;1;10.0;0;3;3;0;Dropout
1;39;1;9500;1;1;2;1;1;37;9;9;0;0;0;0;1;1;0;28;0;0;7;11;3;11.916666666666666;1;0;7;17;0;0.0;0;3;1;1;Dropout
1;51;1;9147;1;1;1;1;1;1;4;4;1;0;0;0;1;0;0;21;0;0;5;9;5;12.8;0;0;5;11;3;12.666666666666666;0;1;1;3;Enrolled
1;1;4;9500;1;1;2;1;19;19;4;5;2;1;0;0;1;0;0;18;0;0;8;8;8;14.25;0;0;8;8;8;14.25;0;0;0;0;Graduate
1;17;4;9773;1;1;2;1;37;19;5;7;2;1;0;0;0;0;0;18;0;0;6;7;6;12.5;0;0;6;6;6;12.166666666666666;0;1;2;2;Graduate
1;1;1;9500;1;1;1;1;19;19;5;5;1;1;0;0;1;0;1;20;0;0;7;8;7;14.00375;0;0;8;11;7;13.812857142857142;0;3;3;0;Graduate
1;1;6;9500;1;1;2;1;1;1;9;9;1;1;1;1;1;1;0;19;0;2;7;8;7;13.075;0;1;8;11;8;12.36111111111111;0;2;1;3;Graduate
4;39;1;9254;1;1;1;1;37;37;9;8;0;0;0;0;1;0;1;36;0;0;6;10;6;11.0;0;0;6;14;3;11.333333333333334;0;1;2;2;Graduate
1;1;1;9500;1;1;1;1;38;37;5;10;1;1;0;0;1;1;0;19;0;0;8;8;7;15.885714285714286;0;0;8;8;7;15.885714285714286;0;1;2;2;Graduate
1;1;2;9500;1;1;2;1;4;1;2;10;2;1;0;0;1;0;0;19;0;0;7;9;7;13.422222222222224;0;0;8;11;7;12.18888888888889;0;3;3;0;Graduate
1;1;1;9773;1;1;2;1;3;3;2;5;2;0;0;0;1;0;0;19;0;0;6;6;6;12.166666666666666;0;0;6;6;6;12.5;0;3;1;1;Enrolled
1;17;1;9853;1;1;1;1;37;37;9;10;1;0;0;0;1;0;0;20;0;0;6;8;3;12.333333333333334;0;0;6;11;2;10.5;0;2;3;1;Dropout
1;1;1;171;1;1;2;1;1;19;10;5;2;1;0;0;1;1;0;18;0;0;0;0;0;0.0;0;0;0;0;0;0.0;0;1;2;2;Graduate
1;1;5;9500;1;1;2;1;38;38;7;7;2;1;0;0;1;0;1;19;0;0;7;7;6;14.15;0;0;7;7;6;14.15;0;0;3;2;Graduate
3;39;1;9003;1;1;3;1;1;37;6;6;3;0;0;1;1;0;0;47;0;0;1;1;0;0.0;0;0;6;0;0;0.0;0;0;2;3;Enrolled
1;1;1;9254;1;1;2;1;19;1;9;8;2;1;0;0;1;0;1;18;0;0;6;7;6;12.857142857142858;0;0;6;10;4;13.0;0;2;3;1;Graduate
1;17;1;9147;1;1;2;1;3;38;1;9;2;0;0;0;0;1;0;19;0;0;5;13;4;10.0;0;0;5;7;3;11.333333333333334;0;3;3;0;Dropout
1;1;6;9500;1;1;1;1;12;37;5;9;1;1;0;0;1;0;0;19;0;0;7;8;6;13.731666666666667;0;0;8;10;7;13.771428571428572;0;2;1;3;Dropout
1;39;1;9085;1;1;2;1;3;3;4;2;2;1;0;0;1;0;0;26;0;0;6;11;3;11.75;0;0;6;19;4;12.8;0;2;1;3;Enrolled
1;1;2;9670;1;1;1;1;1;19;4;7;2;1;0;0;1;0;1;18;0;0;6;6;6;13.166666666666666;0;0;6;8;6;12.428571428571429;0;0;2;3;Graduate
1;17;1;9556;1;1;2;1;38;37;9;9;1;1;0;0;1;0;1;18;0;0;7;7;7;13.3;0;0;8;8;8;15.125;0;3;3;0;Graduate
2;39;1;8014;0;1;2;1;34;34;0;0;1;0;0;0;1;0;0;33;0;0;6;10;5;11.4;0;1;6;7;6;11.166666666666666;0;0;3;2;Graduate
1;1;3;9085;1;1;1;1;37;19;9;8;2;1;0;1;0;0;0;18;0;0;5;7;3;13.0;0;0;5;8;3;12.0;0;0;3;2;Dropout
1;17;1;9147;1;1;1;1;37;37;9;7;1;0;0;0;1;0;1;19;0;0;5;8;5;12.875;0;0;5;6;5;11.833333333333334;0;3;0;2;Graduate
1;44;1;9130;1;39;1;1;37;37;7;8;1;1;0;1;0;0;0;19;0;2;6;7;5;11.6;0;1;6;12;2;11.0;0;2;1;3;Dropout
1;17;1;9085;1;1;1;1;1;38;4;9;1;1;0;0;1;0;0;21;0;0;5;13;3;11.333333333333334;2;0;5;12;2;10.5;1;0;0;0;Enrolled
1;1;4;9500;1;1;1;1;4;3;2;3;0;1;0;0;1;0;0;18;0;0;7;7;7;11.714285714285714;0;0;8;8;8;12.75;0;2;1;3;Graduate
1;1;1;9500;1;1;1;1;19;19;9;6;2;0;0;0;1;0;0;19;0;0;7;7;6;14.266666666666666;0;0;7;7;6;14.266666666666666;0;0;3;2;Graduate
1;17;1;9238;1;1;1;1;19;19;7;7;1;1;0;0;1;0;1;18;0;0;6;9;6;11.333333333333334;0;0;6;9;6;11.833333333333334;0;0;2;3;Graduate
1;17;2;9500;1;1;1;1;19;37;3;5;1;1;0;0;0;0;1;20;0;0;7;7;7;13.462857142857144;0;0;8;10;7;13.164285714285716;0;1;1;3;Enrolled
1;16;1;9085;1;1;2;1;37;37;9;9;1;1;0;0;1;0;1;20;0;0;6;7;6;15.857142857142858;0;0;6;6;6;16.0;0;3;0;2;Graduate
1;1;1;9500;1;1;1;1;37;19;9;9;1;1;0;0;1;1;0;19;0;0;7;7;7;13.725714285714286;0;0;8;8;8;14.5;0;1;1;3;Graduate
1;17;1;9238;1;1;1;1;19;1;0;5;1;1;0;0;1;0;0;18;0;0;6;9;5;11.833333333333334;0;0;6;7;5;13.8;0;3;0;2;Graduate
1;7;1;9085;1;3;1;1;37;37;7;7;1;0;0;0;1;0;0;32;0;4;10;20;4;11.5;2;3;9;13;3;11.666666666666666;2;3;3;0;Dropout
2;39;1;9119;1;3;1;1;37;37;4;7;1;0;0;0;0;0;0;32;0;0;5;6;0;0.0;0;0;5;5;0;0.0;0;2;3;1;Dropout
1;1;4;9670;1;1;1;1;4;19;2;5;1;1;0;0;1;0;0;19;0;0;6;7;6;14.428571428571429;0;0;6;8;6;15.0;2;3;1;1;Graduate
2;39;1;9991;0;1;1;1;37;37;9;9;1;0;0;0;1;0;0;39;0;0;5;6;5;11.0;0;0;5;5;5;13.2;0;0;3;2;Graduate
1;18;5;9853;1;1;1;1;38;19;7;7;1;1;0;1;0;0;0;20;0;0;6;14;2;12.0;0;0;6;14;3;11.666666666666666;0;1;2;2;Dropout
1;39;1;8014;0;40;2;1;19;37;5;9;2;0;0;0;1;0;0;37;0;7;11;11;11;13.727272727272728;0;4;8;8;8;14.75;0;2;1;3;Graduate
1;43;1;9500;1;1;2;1;37;37;9;9;2;1;0;0;1;0;1;21;0;0;8;8;7;14.428571428571429;0;0;8;8;7;14.428571428571429;0;2;3;1;Graduate
1;43;1;9670;1;1;1;1;34;34;0;0;1;0;0;0;1;1;0;25;0;0;5;5;4;13.75;0;0;5;5;4;14.75;0;0;3;2;Graduate
1;17;1;9670;1;1;2;1;1;1;4;8;1;0;0;1;0;1;0;20;0;0;6;7;5;12.4;0;0;6;8;4;13.0;0;3;0;2;Enrolled
1;17;2;9500;1;1;1;1;38;38;7;7;1;1;0;0;1;0;0;19;0;0;8;8;7;13.937142857142858;0;0;8;8;7;13.937142857142858;0;1;2;2;Graduate
1;17;1;9254;1;1;1;1;19;1;5;7;1;1;0;1;1;0;0;18;0;0;6;8;6;11.666666666666666;0;0;6;10;4;11.5;0;3;0;2;Graduate
1;17;1;171;1;1;1;1;37;37;7;9;2;1;0;0;1;1;0;24;0;12;17;19;13;11.642857142857142;0;12;17;25;12;11.25;0;1;1;3;Dropout
2;7;1;8014;0;3;1;1;38;1;9;9;1;0;0;0;0;0;0;35;0;0;6;0;0;0.0;0;0;6;0;0;0.0;0;1;2;2;Dropout
1;1;6;9254;1;1;1;1;19;19;9;9;1;1;0;0;1;1;0;20;0;0;6;16;3;10.333333333333334;0;0;6;16;1;11.0;0;1;2;2;Dropout
1;39;1;8014;0;1;0;1;37;37;6;6;0;0;0;0;1;1;0;39;0;0;6;8;5;11.4;0;1;6;12;3;11.0;1;0;3;2;Enrolled
1;17;4;9773;1;1;1;1;38;19;9;9;1;0;0;0;1;0;0;19;0;0;6;8;4;11.25;0;0;6;0;0;0.0;0;3;3;0;Dropout
